DEPT,NPHI_ED,CALI,PHIE:1,NEUT,SP:1,SWE,RES,RHOB:1,VSH,PHIE:2,GR,SP:2,RHOB:2,Well
7400.0,0.228,13.31996,0.078,27.60176,43.96,1.0,3.93,2.381002,0.947143,0.078,66.29844,43.96,2.381002,Project_well_logs/TMG-1-logs
7401.0,0.227,13.24,0.088,31.2,47.99,1.0,4.44,2.386,0.901286,0.088,63.09,47.99,2.386,Project_well_logs/TMG-1-logs
7402.0,0.233,12.71982,0.068,14.63275,49.35,1.0,4.43,2.416995,0.906,0.068,63.42056,49.35,2.416995,Project_well_logs/TMG-1-logs
7403.0,0.245,12.36,0.07,81.7,50.25,1.0,4.15,2.406,0.922286,0.07,64.56,50.25,2.406,Project_well_logs/TMG-1-logs
7404.0,0.257,12.51,0.08,48.4,50.16,1.0,3.69,2.395,0.911571,0.08,63.81,50.16,2.395,Project_well_logs/TMG-1-logs
7405.0,0.265,12.38,0.057,30.9,50.29,1.0,3.33,2.425,0.928143,0.057,64.97,50.29,2.425,Project_well_logs/TMG-1-logs
7406.0,0.265,12.52,0.039,29.3,50.09,1.0,3.16,2.459,0.919714,0.039,64.38,50.09,2.459,Project_well_logs/TMG-1-logs
7407.0,0.263,12.82985,0.022,35.59692,49.55,1.0,3.02,2.459,0.971429,0.022,67.99823,49.55,2.459,Project_well_logs/TMG-1-logs
7408.0,0.26,12.81,0.026,41.9,48.31,1.0,2.91,2.419,1.0,0.026,71.79,48.31,2.419,Project_well_logs/TMG-1-logs
7409.0,0.259,12.86997,0.032,45.49824,48.11,1.0,2.8,2.426996,0.998143,0.032,69.87094,48.11,2.426996,Project_well_logs/TMG-1-logs
7410.0,0.265,12.79,0.052,29.9,48.1,1.0,2.73,2.412,0.969429,0.052,67.86,48.1,2.412,Project_well_logs/TMG-1-logs
7411.0,0.267,12.72999,0.068,23.90249,48.26,1.0,2.67,2.389007,0.963143,0.068,67.42059,48.26,2.389007,Project_well_logs/TMG-1-logs
7412.0,0.265,12.71,0.052,29.0,48.76,1.0,2.63,2.404,0.980428,0.052,68.63,48.76,2.404,Project_well_logs/TMG-1-logs
7413.0,0.26,12.70002,0.03,42.30268,49.16,1.0,2.62,2.428008,1.0,0.03,70.12076,49.16,2.428008,Project_well_logs/TMG-1-logs
7414.0,0.258,12.75,0.011,47.8,49.19,1.0,2.67,2.445,1.0,0.011,71.66,49.19,2.445,Project_well_logs/TMG-1-logs
7415.0,0.266,12.78,0.012,27.90444,49.09,1.0,2.72,2.424994,1.0,0.012,73.39088,49.09,2.424994,Project_well_logs/TMG-1-logs
7416.0,0.262,12.79,0.005,37.0,49.0,1.0,2.77,2.414,1.0,0.005,75.2,49.0,2.414,Project_well_logs/TMG-1-logs
7417.0,0.259,12.79,0.005,45.2,48.92,1.0,2.82,2.44,1.0,0.005,75.33,48.92,2.44,Project_well_logs/TMG-1-logs
7418.0,0.259,12.81,0.005,45.9,49.13,1.0,2.85,2.448,1.0,0.005,74.01,49.13,2.448,Project_well_logs/TMG-1-logs
7419.0,0.261,12.81,0.013,39.3,49.34,1.0,2.86,2.438,1.0,0.013,71.91,49.34,2.438,Project_well_logs/TMG-1-logs
7420.0,0.259,12.82999,0.04,45.59692,49.47,1.0,2.87,2.427006,0.978,0.04,68.46169,49.47,2.427006,Project_well_logs/TMG-1-logs
7421.0,0.256,12.91,0.049,52.4,49.28,1.0,2.86,2.423,0.958286,0.049,67.08,49.28,2.423,Project_well_logs/TMG-1-logs
7422.0,0.254,13.02994,0.056,57.59746,48.84,1.0,2.85,2.413005,0.955571,0.056,66.89009,48.84,2.413005,Project_well_logs/TMG-1-logs
7423.0,0.255,13.17,0.06,54.5,48.73,1.0,2.85,2.394,0.977571,0.06,68.43,48.73,2.394,Project_well_logs/TMG-1-logs
7424.0,0.267,13.08004,0.047,24.41469,49.16,1.0,2.84,2.403995,0.995143,0.047,69.6594,49.16,2.403995,Project_well_logs/TMG-1-logs
7425.0,0.268,13.3,0.039,23.2,50.05,1.0,2.84,2.416,0.996571,0.039,69.76,50.05,2.416,Project_well_logs/TMG-1-logs
7426.0,0.263,13.50002,0.054,34.00478,50.25,1.0,2.86,2.425012,0.938,0.054,65.66061,50.25,2.425012,Project_well_logs/TMG-1-logs
7427.0,0.259,13.55,0.034,43.8,49.95,1.0,2.89,2.449,0.955857,0.034,66.91,49.95,2.449,Project_well_logs/TMG-1-logs
7428.0,0.259,13.55,0.031,45.89497,49.16,1.0,2.91,2.44299,0.975857,0.031,68.30949,49.16,2.44299,Project_well_logs/TMG-1-logs
7429.0,0.263,13.55,0.048,35.6,48.65,1.0,2.93,2.422,0.961143,0.048,67.28,48.65,2.422,Project_well_logs/TMG-1-logs
7430.0,0.267,13.61,0.078,25.8,48.33,1.0,2.93,2.392,0.925286,0.078,64.77,48.33,2.392,Project_well_logs/TMG-1-logs
7431.0,0.275,13.83,0.095,6.4,48.33,1.0,2.86,2.361,0.929,0.095,65.03,48.33,2.361,Project_well_logs/TMG-1-logs
7432.0,0.28,13.15,0.105,95.1,48.41,1.0,2.78,2.335,0.947428,0.105,66.32,48.41,2.335,Project_well_logs/TMG-1-logs
7433.0,0.284,13.14001,0.105,85.70458,48.33,1.0,2.56,2.326004,0.964143,0.105,67.48943,48.33,2.326004,Project_well_logs/TMG-1-logs
7434.0,0.288,13.11,0.101,75.2,47.89,1.0,2.4,2.325,0.978143,0.101,68.47,47.89,2.325,Project_well_logs/TMG-1-logs
7435.0,0.294,13.05003,0.089,62.5062,47.18,1.0,2.24,2.334995,0.993857,0.089,69.56947,47.18,2.334995,Project_well_logs/TMG-1-logs
7436.0,0.294,12.94,0.104,62.6,45.91,1.0,2.13,2.323,0.973429,0.104,68.14,45.91,2.323,Project_well_logs/TMG-1-logs
7437.0,0.292,12.83005,0.098,66.59805,44.88,1.0,2.03,2.333995,0.972428,0.098,68.07003,44.88,2.333995,Project_well_logs/TMG-1-logs
7438.0,0.287,13.09,0.077,78.2,43.85,1.0,1.97,2.358,0.989571,0.077,69.27,43.85,2.358,Project_well_logs/TMG-1-logs
7439.0,0.284,13.04001,0.056,85.40298,42.79,1.0,2.03,2.385009,1.0,0.056,70.08971,42.79,2.385009,Project_well_logs/TMG-1-logs
7440.0,0.281,13.06,0.048,91.5,42.01,1.0,2.18,2.404,0.993,0.048,69.51,42.01,2.404,Project_well_logs/TMG-1-logs
7441.0,0.278,12.99025,0.036,99.86647,42.09,1.0,2.32,2.433002,0.978,0.036,68.4593,42.09,2.433002,Project_well_logs/TMG-1-logs
7442.0,0.264,13.5,0.041,31.2,42.32,1.0,2.46,2.436,0.957428,0.041,67.02,42.32,2.436,Project_well_logs/TMG-1-logs
7443.0,0.262,13.32008,0.042,37.99624,42.66,1.0,2.46,2.446995,0.933286,0.042,65.32879,42.66,2.446995,Project_well_logs/TMG-1-logs
7444.0,0.265,13.49,0.058,30.3,43.74,1.0,2.41,2.437,0.897857,0.058,62.85,43.74,2.437,Project_well_logs/TMG-1-logs
7445.0,0.27,13.2,0.074,17.6,44.63,1.0,2.4,2.407,0.908143,0.074,63.57,44.63,2.407,Project_well_logs/TMG-1-logs
7446.0,0.27,13.17,0.088,18.7,45.11,1.0,2.42,2.373,0.930143,0.088,65.11,45.11,2.373,Project_well_logs/TMG-1-logs
7447.0,0.268,13.35,0.067,23.5,45.32,1.0,2.47,2.407,0.931429,0.067,65.2,45.32,2.407,Project_well_logs/TMG-1-logs
7448.0,0.266,13.50992,0.059,27.29815,45.32,1.0,2.54,2.422992,0.924714,0.059,64.73023,45.32,2.422992,Project_well_logs/TMG-1-logs
7449.0,0.265,13.42,0.04,30.5,44.95,1.0,2.63,2.438,0.957286,0.04,67.01,44.95,2.438,Project_well_logs/TMG-1-logs
7450.0,0.264,13.36003,0.024,31.19966,44.62,1.0,2.7,2.460989,0.962,0.024,67.33984,44.62,2.460989,Project_well_logs/TMG-1-logs
7451.0,0.269,13.58,0.041,20.6,44.61,1.0,2.76,2.451,0.927143,0.041,64.9,44.61,2.451,Project_well_logs/TMG-1-logs
7452.0,0.272,13.55999,0.033,11.99834,45.25,1.0,2.8,2.453991,0.948714,0.033,66.41087,45.25,2.453991,Project_well_logs/TMG-1-logs
7453.0,0.274,13.53,0.035,8.6,45.94,1.0,2.78,2.436,0.974143,0.035,68.19,45.94,2.436,Project_well_logs/TMG-1-logs
7454.0,0.271,13.33992,0.034,15.40386,46.07,1.0,2.56,2.432992,0.983429,0.034,68.83967,46.07,2.432992,Project_well_logs/TMG-1-logs
7455.0,0.268,13.17,0.047,23.3,45.52,1.0,2.35,2.417,0.973857,0.047,68.17,45.52,2.417,Project_well_logs/TMG-1-logs
7456.0,0.264,13.44002,0.048,31.1039,44.66,1.0,2.19,2.427018,0.954,0.048,66.78004,44.66,2.427018,Project_well_logs/TMG-1-logs
7457.0,0.261,13.49,0.025,39.1,43.3,1.0,2.16,2.464,0.955143,0.025,66.86,43.3,2.464,Project_well_logs/TMG-1-logs
7458.0,0.254,13.59,0.015,58.7,42.2,1.0,2.32,2.47,0.973143,0.015,68.12,42.2,2.47,Project_well_logs/TMG-1-logs
7459.0,0.252,13.62,0.005,63.4,41.67,1.0,2.55,2.477,0.991143,0.005,69.38,41.67,2.477,Project_well_logs/TMG-1-logs
7460.0,0.253,13.61,0.005,61.0,41.99,1.0,2.75,2.48,0.999428,0.005,69.96,41.99,2.48,Project_well_logs/TMG-1-logs
7461.0,0.255,13.67997,0.021,55.40273,42.72,1.0,2.83,2.443018,1.0,0.021,70.1699,42.72,2.443018,Project_well_logs/TMG-1-logs
7462.0,0.256,13.95,0.035,52.3,43.34,1.0,2.88,2.422,0.998857,0.035,69.92,43.34,2.422,Project_well_logs/TMG-1-logs
7463.0,0.255,14.30982,0.025,55.79829,43.82,1.0,2.91,2.446988,0.985571,0.025,68.99045,43.82,2.446988,Project_well_logs/TMG-1-logs
7464.0,0.252,14.29,0.044,61.3,44.29,1.0,2.95,2.424,0.969714,0.044,67.88,44.29,2.424,Project_well_logs/TMG-1-logs
7465.0,0.25,14.12008,0.067,67.09717,44.74,1.0,2.99,2.397013,0.952143,0.067,66.6506,44.74,2.397013,Project_well_logs/TMG-1-logs
7466.0,0.259,13.9,0.084,45.7,45.11,1.0,3.02,2.38,0.930143,0.084,65.11,45.11,2.38,Project_well_logs/TMG-1-logs
7467.0,0.265,14.15005,0.073,28.78877,45.32,1.0,2.97,2.394002,0.935714,0.073,65.50064,45.32,2.394002,Project_well_logs/TMG-1-logs
7468.0,0.275,14.26,0.065,5.8,45.18,1.0,2.8,2.398,0.954571,0.065,66.82,45.18,2.398,Project_well_logs/TMG-1-logs
7469.0,0.284,14.28994,0.087,85.60263,44.92,1.0,2.49,2.354007,0.969714,0.087,67.87788,44.92,2.354007,Project_well_logs/TMG-1-logs
7470.0,0.281,14.16,0.097,91.0,44.73,1.0,2.14,2.369,0.907571,0.097,63.53,44.73,2.369,Project_well_logs/TMG-1-logs
7471.0,0.279,14.01,0.091,96.3,44.85,1.0,1.97,2.386,0.889857,0.091,62.29,44.85,2.386,Project_well_logs/TMG-1-logs
7472.0,0.277,13.96,0.068,0.3,44.89,1.0,1.93,2.422,0.896286,0.068,62.74,44.89,2.422,Project_well_logs/TMG-1-logs
7473.0,0.276,14.08,0.073,3.1,44.75,1.0,2.02,2.398,0.930571,0.073,65.14,44.75,2.398,Project_well_logs/TMG-1-logs
7474.0,0.28,14.36986,0.067,93.35593,44.09,1.0,2.14,2.384007,0.974571,0.067,68.2185,44.09,2.384007,Project_well_logs/TMG-1-logs
7475.0,0.284,14.03,0.08,85.3,43.19,1.0,2.21,2.34,1.0,0.08,70.67,43.19,2.34,Project_well_logs/TMG-1-logs
7476.0,0.287,13.8201,0.093,78.60327,42.55,1.0,2.21,2.356992,0.946571,0.093,66.26215,42.55,2.356992,Project_well_logs/TMG-1-logs
7477.0,0.288,13.71,0.087,75.0,42.2,1.0,2.1,2.379,0.921571,0.087,64.51,42.2,2.379,Project_well_logs/TMG-1-logs
7478.0,0.289,13.84993,0.143,72.70112,42.12,1.0,1.92,2.283047,0.929,0.143,65.02975,42.12,2.283047,Project_well_logs/TMG-1-logs
7479.0,0.29,14.35,0.141,71.2,42.16,1.0,1.8,2.278,0.943286,0.141,66.03,42.16,2.278,Project_well_logs/TMG-1-logs
7480.0,0.291,14.29996,0.121,69.90025,42.19,1.0,1.74,2.325018,0.915,0.121,64.04919,42.19,2.325018,Project_well_logs/TMG-1-logs
7481.0,0.29,14.22,0.106,70.4,42.53,1.0,1.72,2.361,0.891143,0.106,62.38,42.53,2.361,Project_well_logs/TMG-1-logs
7482.0,0.288,13.71997,0.11,75.10468,43.22,1.0,1.73,2.356012,0.887143,0.11,62.10055,43.22,2.356012,Project_well_logs/TMG-1-logs
7483.0,0.284,13.65,0.091,84.7,43.83,1.0,1.77,2.381,0.903286,0.091,63.23,43.83,2.381,Project_well_logs/TMG-1-logs
7484.0,0.282,13.76998,0.093,90.08975,44.03,1.0,1.8,2.365998,0.927143,0.093,64.90087,44.03,2.365998,Project_well_logs/TMG-1-logs
7485.0,0.291,13.72,0.087,69.1,43.69,1.0,1.79,2.362,0.952571,0.087,66.68,43.69,2.362,Project_well_logs/TMG-1-logs
7486.0,0.294,13.8,0.083,61.7,43.0,1.0,1.77,2.369,0.955,0.083,66.85,43.0,2.369,Project_well_logs/TMG-1-logs
7487.0,0.293,13.8,0.089,64.3,42.23,1.0,1.77,2.376,0.918571,0.089,64.3,42.23,2.376,Project_well_logs/TMG-1-logs
7488.0,0.29,13.8,0.059,70.4,41.72,1.0,1.79,2.418,0.934429,0.059,65.41,41.72,2.418,Project_well_logs/TMG-1-logs
7489.0,0.289,13.85997,0.05,74.09819,41.61,1.0,1.83,2.43799,0.924857,0.05,64.74033,41.61,2.43799,Project_well_logs/TMG-1-logs
7490.0,0.29,14.03,0.079,70.4,41.87,1.0,1.85,2.412,0.876857,0.079,61.38,41.87,2.412,Project_well_logs/TMG-1-logs
7491.0,0.294,13.76013,0.063,62.80371,42.46,1.0,1.79,2.426993,0.902714,0.063,63.18911,42.46,2.426993,Project_well_logs/TMG-1-logs
7492.0,0.296,13.51,0.037,59.1,42.78,1.0,1.85,2.456,0.931857,0.037,65.23,42.78,2.456,Project_well_logs/TMG-1-logs
7493.0,0.297,13.74997,0.037,55.3022,42.3,1.0,1.93,2.443983,0.954143,0.037,66.7896,42.3,2.443983,Project_well_logs/TMG-1-logs
7494.0,0.295,13.68,0.062,59.8,41.58,1.0,1.99,2.41,0.942286,0.062,65.96,41.58,2.41,Project_well_logs/TMG-1-logs
7495.0,0.291,13.64001,0.059,68.4045,41.06,1.0,1.93,2.425988,0.918143,0.059,64.27142,41.06,2.425988,Project_well_logs/TMG-1-logs
7496.0,0.287,13.65,0.061,77.6,40.53,1.0,1.83,2.402,0.96,0.061,67.2,40.53,2.402,Project_well_logs/TMG-1-logs
7497.0,0.285,13.65993,0.047,83.39664,40.03,1.0,1.74,2.408009,0.987428,0.047,69.12077,40.03,2.408009,Project_well_logs/TMG-1-logs
7498.0,0.288,13.52,0.028,76.5,39.67,1.0,1.68,2.426,1.0,0.028,70.7,39.67,2.426,Project_well_logs/TMG-1-logs
7499.0,0.291,13.62,0.038,68.2,39.69,1.0,1.82,2.397,1.0,0.038,71.93,39.69,2.397,Project_well_logs/TMG-1-logs
7500.0,0.291,13.85,0.124,68.4,40.0,1.0,1.93,2.288,0.978,0.124,68.46,40.0,2.288,Project_well_logs/TMG-1-logs
7501.0,0.289,13.57,0.158,73.2,40.49,1.0,2.06,2.271,0.899857,0.158,62.99,40.49,2.271,Project_well_logs/TMG-1-logs
7502.0,0.287,13.46005,0.148,78.49741,41.97,1.0,2.14,2.281995,0.912,0.148,63.83958,41.97,2.281995,Project_well_logs/TMG-1-logs
7503.0,0.285,13.65,0.15,83.4,42.69,1.0,2.21,2.283,0.904143,0.15,63.29,42.69,2.283,Project_well_logs/TMG-1-logs
7504.0,0.282,13.4501,0.148,90.59648,43.11,1.0,2.07,2.295994,0.880571,0.148,61.6408,43.11,2.295994,Project_well_logs/TMG-1-logs
7505.0,0.279,13.52,0.14,95.9,43.17,1.0,1.89,2.314,0.869857,0.14,60.89,43.17,2.314,Project_well_logs/TMG-1-logs
7506.0,0.287,13.40006,0.139,78.40854,43.1,1.0,1.76,2.316998,0.868286,0.139,60.78005,43.1,2.316998,Project_well_logs/TMG-1-logs
7507.0,0.294,13.35,0.117,62.5,42.42,1.0,1.64,2.351,0.873429,0.117,61.14,42.42,2.351,Project_well_logs/TMG-1-logs
7508.0,0.299,13.31033,0.09,50.60327,41.76,1.0,1.65,2.389983,0.886857,0.09,62.08073,41.76,2.389983,Project_well_logs/TMG-1-logs
7509.0,0.296,13.98,0.105,57.3,41.68,1.0,1.69,2.355,0.908286,0.105,63.58,41.68,2.355,Project_well_logs/TMG-1-logs
7510.0,0.292,13.92999,0.119,68.10586,42.05,1.0,1.68,2.317001,0.939571,0.119,65.77086,42.05,2.317001,Project_well_logs/TMG-1-logs
7511.0,0.286,13.9,0.109,80.1,42.49,1.0,1.61,2.32,0.964857,0.109,67.54,42.49,2.32,Project_well_logs/TMG-1-logs
7512.0,0.283,14.0,0.101,87.3,42.62,1.0,1.56,2.33,0.971714,0.101,68.02,42.62,2.33,Project_well_logs/TMG-1-logs
7513.0,0.285,14.04,0.093,83.7,42.47,1.0,1.55,2.354,0.950286,0.093,66.52,42.47,2.354,Project_well_logs/TMG-1-logs
7514.0,0.291,13.66,0.105,68.4,42.03,1.0,1.55,2.348,0.922,0.105,64.54,42.03,2.348,Project_well_logs/TMG-1-logs
7515.0,0.291,12.91037,0.102,68.49995,41.62,1.0,1.55,2.360994,0.905429,0.102,63.38057,41.62,2.360994,Project_well_logs/TMG-1-logs
7516.0,0.287,13.77,0.104,78.1,41.48,1.0,1.57,2.359,0.903429,0.104,63.24,41.48,2.359,Project_well_logs/TMG-1-logs
7517.0,0.283,14.51963,0.072,86.39595,41.5,1.0,1.68,2.403978,0.920143,0.072,64.40943,41.5,2.403978,Project_well_logs/TMG-1-logs
7518.0,0.279,14.77,0.063,97.3,41.61,1.0,1.88,2.401,0.955857,0.063,66.91,41.61,2.401,Project_well_logs/TMG-1-logs
7519.0,0.275,14.70003,0.043,6.544314,42.65,1.0,2.02,2.417992,0.982,0.043,68.73911,42.65,2.417992,Project_well_logs/TMG-1-logs
7520.0,0.273,14.51,0.049,11.8,43.46,1.0,2.12,2.407,0.984714,0.049,68.93,43.46,2.407,Project_well_logs/TMG-1-logs
7521.0,0.274,14.31001,0.052,9.138995,44.26,1.0,2.24,2.386998,1.0,0.052,70.53085,44.26,2.386998,Project_well_logs/TMG-1-logs
7522.0,0.282,14.33,0.045,89.0,45.04,1.0,2.19,2.383,1.0,0.045,72.26,45.04,2.383,Project_well_logs/TMG-1-logs
7523.0,0.285,14.86996,0.043,82.59731,45.66,1.0,2.01,2.374996,1.0,0.043,73.29883,45.66,2.374996,Project_well_logs/TMG-1-logs
7524.0,0.287,14.78,0.063,77.1,45.61,1.0,1.82,2.366,1.0,0.063,70.89,45.61,2.366,Project_well_logs/TMG-1-logs
7525.0,0.285,14.15003,0.078,82.60229,44.76,1.0,1.65,2.369003,0.968857,0.078,67.81864,44.76,2.369003,Project_well_logs/TMG-1-logs
7526.0,0.283,14.22,0.087,87.3,43.74,1.0,1.56,2.375,0.929,0.087,65.03,43.74,2.375,Project_well_logs/TMG-1-logs
7527.0,0.282,14.21,0.119,89.7,43.2,1.0,1.53,2.338,0.897,0.119,62.79,43.2,2.338,Project_well_logs/TMG-1-logs
7528.0,0.284,14.01,0.137,85.0,42.97,1.0,1.56,2.307,0.899857,0.137,62.99,42.97,2.307,Project_well_logs/TMG-1-logs
7529.0,0.288,13.8,0.125,75.7,43.01,1.0,1.59,2.318,0.916714,0.125,64.17,43.01,2.318,Project_well_logs/TMG-1-logs
7530.0,0.291,14.2198,0.105,69.70293,43.27,1.0,1.61,2.339989,0.939857,0.105,65.78921,43.27,2.339989,Project_well_logs/TMG-1-logs
7531.0,0.291,14.41,0.089,70.0,43.43,1.0,1.62,2.353,0.964286,0.089,67.5,43.43,2.353,Project_well_logs/TMG-1-logs
7532.0,0.29,14.51995,0.083,71.89907,43.38,1.0,1.63,2.355999,0.976857,0.083,68.37957,43.38,2.355999,Project_well_logs/TMG-1-logs
7533.0,0.288,14.63,0.086,76.1,42.97,1.0,1.63,2.353,0.973,0.086,68.11,42.97,2.353,Project_well_logs/TMG-1-logs
7534.0,0.286,14.48002,0.075,80.00249,42.34,1.0,1.62,2.378001,0.961714,0.075,67.31947,42.34,2.378001,Project_well_logs/TMG-1-logs
7535.0,0.284,14.53,0.079,85.1,42.08,1.0,1.61,2.38,0.946143,0.079,66.23,42.08,2.38,Project_well_logs/TMG-1-logs
7536.0,0.282,14.46999,0.103,90.69682,42.02,1.0,1.57,2.344998,0.935429,0.103,65.47994,42.02,2.344998,Project_well_logs/TMG-1-logs
7537.0,0.284,14.45,0.107,84.2,42.3,1.0,1.53,2.34,0.933571,0.107,65.35,42.3,2.34,Project_well_logs/TMG-1-logs
7538.0,0.287,14.68995,0.094,78.60049,43.28,1.0,1.46,2.354018,0.947857,0.094,66.35102,43.28,2.354018,Project_well_logs/TMG-1-logs
7539.0,0.286,14.58,0.061,79.6,43.58,1.0,1.41,2.391,0.977714,0.061,68.44,43.58,2.391,Project_well_logs/TMG-1-logs
7540.0,0.281,14.41,0.059,91.9,43.3,1.0,1.38,2.384,0.995857,0.059,69.71,43.3,2.384,Project_well_logs/TMG-1-logs
7541.0,0.277,14.28,0.051,1.3,43.06,1.0,1.37,2.388,1.0,0.051,70.78,43.06,2.388,Project_well_logs/TMG-1-logs
7542.0,0.275,14.92,0.047,6.1,42.88,1.0,1.37,2.389,1.0,0.047,71.2,42.88,2.389,Project_well_logs/TMG-1-logs
7543.0,0.285,15.06993,0.068,82.96247,43.39,1.0,1.37,2.364012,1.0,0.068,70.33043,43.39,2.364012,Project_well_logs/TMG-1-logs
7544.0,0.283,15.16,0.089,86.7,44.31,1.0,1.38,2.338,0.989429,0.089,69.26,44.31,2.338,Project_well_logs/TMG-1-logs
7545.0,0.281,15.22997,0.102,91.99741,45.03,1.0,1.41,2.326006,0.974857,0.102,68.24049,45.03,2.326006,Project_well_logs/TMG-1-logs
7546.0,0.286,15.23,0.106,81.1,45.21,1.0,1.44,2.326,0.962143,0.106,67.35,45.21,2.326,Project_well_logs/TMG-1-logs
7547.0,0.288,14.48037,0.093,75.20287,44.56,1.0,1.46,2.356985,0.944143,0.093,66.09061,44.56,2.356985,Project_well_logs/TMG-1-logs
7548.0,0.285,15.22,0.1,82.5,43.91,1.0,1.47,2.364,0.907143,0.1,63.5,43.91,2.364,Project_well_logs/TMG-1-logs
7549.0,0.282,14.39973,0.08,90.00069,43.9,1.0,1.48,2.387013,0.929143,0.08,65.04089,43.9,2.387013,Project_well_logs/TMG-1-logs
7550.0,0.281,13.85,0.056,91.4,44.04,1.0,1.48,2.413,0.955143,0.056,66.86,44.04,2.413,Project_well_logs/TMG-1-logs
7551.0,0.288,14.08998,0.051,76.29219,44.29,1.0,1.47,2.40798,0.978,0.051,68.46056,44.29,2.40798,Project_well_logs/TMG-1-logs
7552.0,0.295,14.05,0.069,60.3,44.68,1.0,1.46,2.368,0.994429,0.069,69.61,44.68,2.368,Project_well_logs/TMG-1-logs
7553.0,0.293,14.16,0.099,64.1,44.97,1.0,1.42,2.336,0.965286,0.099,67.57,44.97,2.336,Project_well_logs/TMG-1-logs
7554.0,0.291,15.81,0.114,69.7,45.3,1.0,1.38,2.323,0.944286,0.114,66.1,45.3,2.323,Project_well_logs/TMG-1-logs
7555.0,0.29,15.26,0.063,70.4,45.66,1.0,1.34,2.418,0.921429,0.063,64.5,45.66,2.418,Project_well_logs/TMG-1-logs
7556.0,0.295,14.06059,0.068,60.30493,46.04,1.0,1.33,2.424997,0.888429,0.068,62.19113,46.04,2.424997,Project_well_logs/TMG-1-logs
7557.0,0.292,14.14,0.099,66.9,46.0,1.0,1.34,2.361,0.915857,0.099,64.11,46.0,2.361,Project_well_logs/TMG-1-logs
7558.0,0.292,14.73971,0.105,66.30029,45.42,1.0,1.34,2.338011,0.945,0.105,66.14901,45.42,2.338011,Project_well_logs/TMG-1-logs
7559.0,0.295,15.92,0.107,60.0,45.64,1.0,1.34,2.328,0.955,0.107,66.85,45.64,2.328,Project_well_logs/TMG-1-logs
7560.0,0.292,15.99996,0.112,67.29644,46.13,1.0,1.34,2.325001,0.945143,0.112,66.16034,46.13,2.325001,Project_well_logs/TMG-1-logs
7561.0,0.287,16.82,0.108,77.3,46.43,1.0,1.34,2.335,0.938571,0.108,65.7,46.43,2.335,Project_well_logs/TMG-1-logs
7562.0,0.282,15.28975,0.094,88.80527,46.33,1.0,1.34,2.34901,0.956857,0.094,66.97868,46.33,2.34901,Project_well_logs/TMG-1-logs
7563.0,0.278,14.77,0.094,99.6,45.89,1.0,1.34,2.369,0.918,0.094,64.26,45.89,2.369,Project_well_logs/TMG-1-logs
7564.0,0.276,15.99011,0.108,4.03509,44.97,1.0,1.34,2.358008,0.891143,0.108,62.38091,44.97,2.358008,Project_well_logs/TMG-1-logs
7565.0,0.288,16.22,0.09,75.9,44.54,1.0,1.34,2.375,0.917857,0.09,64.25,44.54,2.375,Project_well_logs/TMG-1-logs
7566.0,0.29,16.58,0.088,72.3,45.56,1.0,1.34,2.368,0.938286,0.088,65.68,45.56,2.368,Project_well_logs/TMG-1-logs
7567.0,0.285,17.03,0.09,83.7,46.33,1.0,1.34,2.36,0.947857,0.09,66.35,46.33,2.36,Project_well_logs/TMG-1-logs
7568.0,0.282,17.09,0.11,90.8,46.46,1.0,1.33,2.334,0.936286,0.11,65.54,46.46,2.334,Project_well_logs/TMG-1-logs
7569.0,0.283,17.07001,0.112,86.80196,46.37,1.0,1.32,2.336998,0.921571,0.112,64.51051,46.37,2.336998,Project_well_logs/TMG-1-logs
7570.0,0.29,17.16,0.103,71.1,46.09,1.0,1.31,2.359,0.907714,0.103,63.54,46.09,2.359,Project_well_logs/TMG-1-logs
7571.0,0.294,17.06005,0.102,62.80405,45.6,1.0,1.3,2.365997,0.895571,0.102,62.69041,45.6,2.365997,Project_well_logs/TMG-1-logs
7572.0,0.296,17.14,0.11,57.7,45.17,1.0,1.28,2.356,0.886571,0.11,62.06,45.17,2.356,Project_well_logs/TMG-1-logs
7573.0,0.294,17.10002,0.104,61.49815,44.64,1.0,1.28,2.360998,0.898,0.104,62.85961,44.64,2.360998,Project_well_logs/TMG-1-logs
7574.0,0.292,17.0,0.095,66.3,44.06,1.0,1.28,2.364,0.924143,0.095,64.69,44.06,2.364,Project_well_logs/TMG-1-logs
7575.0,0.29,17.07005,0.085,70.50239,43.5,1.0,1.28,2.372992,0.938429,0.085,65.68922,43.5,2.372992,Project_well_logs/TMG-1-logs
7576.0,0.288,17.17,0.102,75.4,43.08,1.0,1.28,2.356,0.915571,0.102,64.09,43.08,2.356,Project_well_logs/TMG-1-logs
7577.0,0.29,17.09998,0.105,70.59678,42.83,1.0,1.27,2.358011,0.901286,0.105,63.09082,42.83,2.358011,Project_well_logs/TMG-1-logs
7578.0,0.293,17.06,0.084,64.0,42.68,1.0,1.27,2.381,0.925143,0.084,64.76,42.68,2.381,Project_well_logs/TMG-1-logs
7579.0,0.296,17.09001,0.088,58.39873,44.2,1.0,1.27,2.372,0.933,0.088,65.30929,44.2,2.372,Project_well_logs/TMG-1-logs
7580.0,0.297,17.11,0.094,55.8,44.48,1.0,1.27,2.371,0.912143,0.094,63.85,44.48,2.371,Project_well_logs/TMG-1-logs
