DEPT,NPHI_ED,CALI,PHIE:1,NEUT,SP:1,SWE,RES,RHOB:1,VSH,PHIE:2,GR,SP:2,RHOB:2,WELL
4322.0,0.256,15.62,0.063,52.0,23.39,1.0,1.63,2.266,1.0,0.063,78.81,23.39,2.266,TMG-1-logs.las
4323.0,0.25,15.62,0.078,67.6,24.58,1.0,1.7,2.286,1.0,0.078,75.86,24.58,2.286,TMG-1-logs.las
4324.0,0.243,15.62,0.114,84.9,25.88,1.0,1.83,2.273,1.0,0.114,71.79,25.88,2.273,TMG-1-logs.las
4325.0,0.235,15.57,0.119,6.6,27.69,1.0,1.99,2.289,0.989,0.119,69.23,27.69,2.289,TMG-1-logs.las
4326.0,0.233,15.48,0.116,14.7,29.93,1.0,2.14,2.299,0.979571,0.116,68.57,29.93,2.299,TMG-1-logs.las
4327.0,0.234,15.51,0.115,9.4,32.19,1.0,2.27,2.299,0.983286,0.115,68.83,32.19,2.299,TMG-1-logs.las
4328.0,0.24,15.52,0.13,94.0,34.55,1.0,2.28,2.263,1.0,0.13,70.07,34.55,2.263,TMG-1-logs.las
4329.0,0.245,15.46,0.119,80.0,37.94,1.0,2.16,2.265,1.0,0.119,71.84,37.94,2.265,TMG-1-logs.las
4330.0,0.252,15.5,0.097,62.7,35.92,1.0,2.06,2.278,1.0,0.097,73.92,35.92,2.278,TMG-1-logs.las
4331.0,0.256,15.66,0.117,51.9,34.11,1.0,2.11,2.259,1.0,0.117,72.61,34.11,2.259,TMG-1-logs.las
4332.0,0.262,15.74,0.138,37.7,33.8,1.0,2.23,2.245,1.0,0.138,70.61,33.8,2.245,TMG-1-logs.las
4333.0,0.27,15.75,0.145,16.8,34.8,1.0,2.17,2.247,0.987,0.145,69.09,34.8,2.247,TMG-1-logs.las
4334.0,0.272,15.75,0.142,13.2,33.94,1.0,1.91,2.265,0.965714,0.142,67.6,33.94,2.265,TMG-1-logs.las
4335.0,0.263,15.76,0.133,34.9,30.43,1.0,1.73,2.27,0.981143,0.133,68.68,30.43,2.27,TMG-1-logs.las
4336.0,0.256,15.76,0.117,53.0,28.53,1.0,1.67,2.27,1.0,0.117,71.56,28.53,2.27,TMG-1-logs.las
4337.0,0.252,15.76,0.107,61.1,27.52,1.0,1.61,2.276,1.0,0.107,72.63,27.52,2.276,TMG-1-logs.las
4338.0,0.25,15.76,0.124,67.5,26.77,1.0,1.55,2.276,0.996571,0.124,69.76,26.77,2.276,TMG-1-logs.las
4339.0,0.252,15.76,0.109,63.4,26.25,1.0,1.53,2.284,1.0,0.109,71.47,26.25,2.284,TMG-1-logs.las
4340.0,0.256,15.77,0.118,52.3,26.14,1.0,1.52,2.27,1.0,0.118,71.49,26.14,2.27,TMG-1-logs.las
4341.0,0.26,15.77,0.123,41.1,26.41,1.0,1.54,2.281,0.992571,0.123,69.48,26.41,2.281,TMG-1-logs.las
4342.0,0.261,15.77,0.154,38.9,28.56,1.0,1.6,2.253,0.950714,0.154,66.55,28.56,2.253,TMG-1-logs.las
4343.0,0.256,15.77,0.176,52.2,31.09,1.0,1.68,2.253,0.875429,0.176,61.28,31.09,2.253,TMG-1-logs.las
4344.0,0.251,15.77,0.169,64.6,32.2,1.0,1.76,2.266,0.869714,0.169,60.88,32.2,2.266,TMG-1-logs.las
4345.0,0.249,15.75,0.164,70.5,32.74,1.0,1.85,2.258,0.906857,0.164,63.48,32.74,2.258,TMG-1-logs.las
4346.0,0.25,15.47,0.164,67.6,32.96,1.0,1.86,2.243,0.938143,0.164,65.67,32.96,2.243,TMG-1-logs.las
4347.0,0.253,15.45,0.151,59.1,31.98,1.0,1.7,2.231,0.998286,0.151,69.88,31.98,2.231,TMG-1-logs.las
4348.0,0.259,15.25,0.094,45.1,30.12,1.0,1.81,2.225,1.0,0.094,78.15,30.12,2.225,TMG-1-logs.las
4349.0,0.265,15.28,0.092,30.4,28.58,1.0,1.97,2.198,1.0,0.092,81.21,28.58,2.198,TMG-1-logs.las
4350.0,0.27,15.26,0.098,17.1,27.44,1.0,2.01,2.188,1.0,0.098,84.25,27.44,2.188,TMG-1-logs.las
4351.0,0.282,15.22,0.109,90.6,26.36,1.0,1.96,2.17,1.0,0.109,85.75,26.36,2.17,TMG-1-logs.las
4352.0,0.289,15.15,0.108,73.1,25.67,1.0,1.89,2.171,1.0,0.108,86.93,25.67,2.171,TMG-1-logs.las
4353.0,0.294,15.02,0.116,63.4,25.19,1.0,1.82,2.159,1.0,0.116,87.4,25.19,2.159,TMG-1-logs.las
4354.0,0.288,15.0,0.105,75.6,25.02,1.0,1.73,2.176,1.0,0.105,87.22,25.02,2.176,TMG-1-logs.las
4355.0,0.284,15.0,0.094,84.4,25.02,1.0,1.65,2.195,1.0,0.094,86.69,25.02,2.195,TMG-1-logs.las
4356.0,0.282,15.01,0.085,89.7,24.84,1.0,1.56,2.21,1.0,0.085,84.89,24.84,2.21,TMG-1-logs.las
4357.0,0.284,15.01,0.089,85.8,24.39,1.0,1.5,2.204,1.0,0.089,81.91,24.39,2.204,TMG-1-logs.las
4358.0,0.287,15.0,0.112,77.2,23.89,1.0,1.43,2.174,1.0,0.112,79.54,23.89,2.174,TMG-1-logs.las
4359.0,0.292,14.94,0.126,67.2,23.37,1.0,1.38,2.178,1.0,0.126,77.79,23.37,2.178,TMG-1-logs.las
4360.0,0.3,14.74,0.143,49.4,22.87,1.0,1.36,2.169,1.0,0.143,76.52,22.87,2.169,TMG-1-logs.las
4361.0,0.305,13.15,0.13,38.8,22.55,1.0,1.34,2.17,1.0,0.13,77.88,22.55,2.17,TMG-1-logs.las
4362.0,0.309,14.4,0.125,31.2,22.15,1.0,1.32,2.183,1.0,0.125,77.63,22.15,2.183,TMG-1-logs.las
4363.0,0.311,14.54,0.147,27.0,21.77,1.0,1.29,2.184,1.0,0.147,74.94,21.77,2.184,TMG-1-logs.las
4364.0,0.309,13.96,0.157,29.6,21.73,1.0,1.27,2.181,1.0,0.157,73.8,21.73,2.181,TMG-1-logs.las
4365.0,0.302,12.81,0.123,45.1,21.9,1.0,1.27,2.209,1.0,0.123,75.95,21.9,2.209,TMG-1-logs.las
4366.0,0.296,15.57,0.097,59.0,22.12,1.0,1.27,2.241,1.0,0.097,76.74,22.12,2.241,TMG-1-logs.las
4367.0,0.287,15.59,0.115,78.4,22.35,1.0,1.28,2.222,1.0,0.115,76.01,22.35,2.222,TMG-1-logs.las
4368.0,0.279,15.6,0.142,96.8,22.68,1.0,1.32,2.22,1.0,0.142,72.42,22.68,2.22,TMG-1-logs.las
4369.0,0.272,15.59,0.155,13.4,23.21,1.0,1.4,2.231,0.987286,0.155,69.11,23.21,2.231,TMG-1-logs.las
4370.0,0.273,15.59,0.162,11.1,23.73,1.0,1.55,2.236,0.957428,0.162,67.02,23.73,2.236,TMG-1-logs.las
4371.0,0.278,15.6,0.154,99.0,24.28,1.0,1.72,2.256,0.947,0.154,66.29,24.28,2.256,TMG-1-logs.las
4372.0,0.285,15.6,0.126,83.1,24.67,1.0,1.74,2.258,1.0,0.126,71.34,24.67,2.258,TMG-1-logs.las
4373.0,0.288,15.61,0.104,76.1,24.95,1.0,1.66,2.258,1.0,0.104,74.6,24.95,2.258,TMG-1-logs.las
4374.0,0.289,15.6,0.094,74.4,24.72,1.0,1.56,2.259,1.0,0.094,75.91,24.72,2.259,TMG-1-logs.las
4375.0,0.285,15.51,0.128,81.9,24.68,1.0,1.46,2.258,1.0,0.128,70.95,24.68,2.258,TMG-1-logs.las
4376.0,0.278,15.45,0.131,97.9,24.82,1.0,1.43,2.284,0.965571,0.131,67.59,24.82,2.284,TMG-1-logs.las
4377.0,0.272,15.46,0.121,12.7,25.02,1.0,1.41,2.292,0.978857,0.121,68.52,25.02,2.292,TMG-1-logs.las
4378.0,0.268,15.46,0.126,23.4,25.21,1.0,1.43,2.264,1.0,0.126,70.72,25.21,2.264,TMG-1-logs.las
4379.0,0.265,15.47,0.117,30.8,25.53,1.0,1.47,2.26,1.0,0.117,72.5,25.53,2.26,TMG-1-logs.las
4380.0,0.263,15.42,0.112,34.6,25.37,1.0,1.54,2.271,1.0,0.112,72.26,25.37,2.271,TMG-1-logs.las
4381.0,0.268,15.26,0.118,21.5,25.09,1.0,1.64,2.276,1.0,0.118,70.78,25.09,2.276,TMG-1-logs.las
4382.0,0.272,15.12,0.143,13.0,24.82,1.0,1.71,2.25,0.989,0.143,69.23,24.82,2.25,TMG-1-logs.las
4383.0,0.271,15.1,0.143,14.2,24.74,1.0,1.63,2.264,0.963429,0.143,67.44,24.74,2.264,TMG-1-logs.las
4384.0,0.274,15.1,0.132,8.2,24.9,1.0,1.53,2.289,0.952857,0.132,66.7,24.9,2.289,TMG-1-logs.las
4385.0,0.278,15.08,0.111,99.5,25.18,1.0,1.48,2.308,0.978857,0.111,68.52,25.18,2.308,TMG-1-logs.las
4386.0,0.274,15.08,0.089,9.0,25.46,1.0,1.43,2.322,1.0,0.089,71.01,25.46,2.322,TMG-1-logs.las
4387.0,0.268,15.09,0.073,22.1,25.74,1.0,1.4,2.334,1.0,0.073,72.42,25.74,2.334,TMG-1-logs.las
4388.0,0.262,15.09,0.092,37.4,26.33,1.0,1.65,2.313,1.0,0.092,71.41,26.33,2.313,TMG-1-logs.las
4389.0,0.256,15.04,0.125,53.3,27.06,1.0,1.96,2.281,0.985714,0.125,69.0,27.06,2.281,TMG-1-logs.las
4390.0,0.261,14.97,0.157,40.5,28.21,1.0,2.08,2.25,0.948571,0.157,66.4,28.21,2.25,TMG-1-logs.las
4391.0,0.276,14.93,0.103,3.3,29.32,1.0,1.96,2.239,1.0,0.103,76.22,29.32,2.239,TMG-1-logs.las
4392.0,0.287,14.92,0.081,78.8,30.24,1.0,1.74,2.25,1.0,0.081,77.96,30.24,2.25,TMG-1-logs.las
4393.0,0.294,14.88,0.072,63.2,30.94,1.0,1.56,2.239,1.0,0.072,79.52,30.94,2.239,TMG-1-logs.las
4394.0,0.294,14.84,0.061,62.6,28.46,1.0,1.48,2.25,1.0,0.061,80.43,28.46,2.25,TMG-1-logs.las
4395.0,0.293,14.82,0.068,64.9,27.23,1.0,1.42,2.238,1.0,0.068,81.53,27.23,2.238,TMG-1-logs.las
4396.0,0.294,14.81,0.083,62.9,26.04,1.0,1.37,2.213,1.0,0.083,82.39,26.04,2.213,TMG-1-logs.las
4397.0,0.301,14.77,0.085,47.9,25.52,1.0,1.32,2.21,1.0,0.085,80.4,25.52,2.21,TMG-1-logs.las
4398.0,0.302,14.73,0.079,44.8,25.19,1.0,1.26,2.222,1.0,0.079,79.84,25.19,2.222,TMG-1-logs.las
4399.0,0.301,14.72,0.086,47.0,24.69,1.0,1.25,2.214,1.0,0.086,79.66,24.69,2.214,TMG-1-logs.las
4400.0,0.298,14.69,0.088,54.3,24.61,1.0,1.25,2.214,1.0,0.088,79.47,24.61,2.214,TMG-1-logs.las
4401.0,0.295,14.67,0.101,59.9,24.49,1.0,1.26,2.211,1.0,0.101,78.39,24.49,2.211,TMG-1-logs.las
4402.0,0.292,14.67,0.108,67.3,24.23,1.0,1.27,2.22,1.0,0.108,76.99,24.23,2.22,TMG-1-logs.las
4403.0,0.284,14.68,0.096,84.5,22.89,1.0,1.43,2.221,1.0,0.096,78.21,22.89,2.221,TMG-1-logs.las
4404.0,0.282,14.71,0.092,89.0,22.4,1.0,1.48,2.209,1.0,0.092,79.37,22.4,2.209,TMG-1-logs.las
4405.0,0.286,14.75,0.105,80.3,21.92,1.0,1.52,2.212,1.0,0.105,77.89,21.92,2.212,TMG-1-logs.las
4406.0,0.296,14.83,0.113,58.2,21.74,1.0,1.58,2.199,1.0,0.113,77.85,21.74,2.199,TMG-1-logs.las
4407.0,0.3,14.82,0.117,49.6,22.26,1.0,1.6,2.187,1.0,0.117,78.21,22.26,2.187,TMG-1-logs.las
4408.0,0.303,14.75,0.111,42.5,23.43,1.0,1.59,2.203,1.0,0.111,77.86,23.43,2.203,TMG-1-logs.las
4409.0,0.306,14.85,0.103,37.3,24.15,1.0,1.57,2.193,1.0,0.103,79.27,24.15,2.193,TMG-1-logs.las
4410.0,0.301,14.89,0.084,47.5,24.49,1.0,1.5,2.211,1.0,0.084,81.48,24.49,2.211,TMG-1-logs.las
4411.0,0.298,14.89,0.073,54.6,24.28,1.0,1.44,2.23,1.0,0.073,82.77,24.28,2.23,TMG-1-logs.las
4412.0,0.294,14.84,0.144,62.7,23.9,1.0,1.41,2.228,1.0,0.144,71.37,23.9,2.228,TMG-1-logs.las
4413.0,0.3,14.64,0.176,49.7,23.46,1.0,1.41,2.197,0.986143,0.176,69.03,23.46,2.197,TMG-1-logs.las
4414.0,0.297,14.46,0.169,55.3,23.09,1.0,1.41,2.211,0.982286,0.169,68.76,23.09,2.211,TMG-1-logs.las
4415.0,0.301,14.35,0.164,47.4,22.87,1.0,1.42,2.199,1.0,0.164,70.92,22.87,2.199,TMG-1-logs.las
4416.0,0.306,14.24,0.152,36.0,22.77,1.0,1.43,2.22,1.0,0.152,70.84,22.77,2.22,TMG-1-logs.las
4417.0,0.301,14.22,0.153,46.5,22.81,1.0,1.43,2.228,0.996571,0.153,69.76,22.81,2.228,TMG-1-logs.las
4418.0,0.299,14.24,0.164,52.0,22.93,1.0,1.45,2.22,0.979714,0.164,68.58,22.93,2.22,TMG-1-logs.las
4419.0,0.3,14.36,0.173,49.7,23.27,1.0,1.45,2.209,0.973571,0.173,68.15,23.27,2.209,TMG-1-logs.las
4420.0,0.31,14.44,0.178,29.1,24.05,1.0,1.45,2.184,1.0,0.178,70.07,24.05,2.184,TMG-1-logs.las
4421.0,0.316,14.31,0.169,16.3,24.29,1.0,1.43,2.192,1.0,0.169,70.88,24.29,2.192,TMG-1-logs.las
4422.0,0.319,13.89,0.159,10.2,24.21,1.0,1.42,2.215,1.0,0.159,70.23,24.21,2.215,TMG-1-logs.las
4423.0,0.316,13.36,0.172,16.5,24.1,1.0,1.4,2.205,0.982143,0.172,68.75,24.1,2.205,TMG-1-logs.las
4424.0,0.313,12.7,0.17,21.0,23.85,1.0,1.4,2.217,0.967857,0.17,67.75,23.85,2.217,TMG-1-logs.las
4425.0,0.313,12.35,0.159,21.0,23.49,1.0,1.39,2.231,0.975143,0.159,68.26,23.49,2.231,TMG-1-logs.las
4426.0,0.316,12.38,0.167,16.2,23.19,1.0,1.4,2.204,0.997428,0.167,69.82,23.19,2.204,TMG-1-logs.las
4427.0,0.318,12.47,0.144,10.9,23.04,1.0,1.4,2.225,1.0,0.144,71.69,23.04,2.225,TMG-1-logs.las
4428.0,0.317,12.47,0.147,14.3,23.09,1.0,1.41,2.21,1.0,0.147,72.7,23.09,2.21,TMG-1-logs.las
4429.0,0.314,12.47,0.159,20.3,23.34,1.0,1.42,2.202,1.0,0.159,71.47,23.34,2.202,TMG-1-logs.las
4430.0,0.31,12.48,0.161,29.1,23.91,1.0,1.42,2.214,0.999714,0.161,69.98,23.91,2.214,TMG-1-logs.las
4431.0,0.305,12.49,0.144,37.9,24.88,1.0,1.43,2.229,1.0,0.144,71.27,24.88,2.229,TMG-1-logs.las
4432.0,0.308,12.32,0.141,31.3,24.94,1.0,1.43,2.231,1.0,0.141,71.54,24.94,2.231,TMG-1-logs.las
4433.0,0.313,12.44,0.167,22.2,24.49,1.0,1.44,2.199,1.0,0.167,70.43,24.49,2.199,TMG-1-logs.las
4434.0,0.315,12.45,0.169,17.3,23.77,1.0,1.44,2.219,0.967,0.169,67.69,23.77,2.219,TMG-1-logs.las
4435.0,0.317,12.38,0.158,14.6,23.04,1.0,1.43,2.248,0.948571,0.158,66.4,23.04,2.248,TMG-1-logs.las
4436.0,0.317,12.4,0.173,13.4,22.37,1.0,1.42,2.215,0.962571,0.173,67.38,22.37,2.215,TMG-1-logs.las
4437.0,0.317,12.5,0.197,14.2,22.26,1.0,1.39,2.192,0.930857,0.197,65.16,22.26,2.192,TMG-1-logs.las
4438.0,0.315,12.51,0.203,16.7,22.78,1.0,1.35,2.222,0.836857,0.203,58.58,22.78,2.222,TMG-1-logs.las
4439.0,0.313,12.58,0.197,22.0,24.22,1.0,1.3,2.233,0.836,0.197,58.52,24.22,2.233,TMG-1-logs.las
4440.0,0.31,12.72,0.19,28.7,24.24,1.0,1.34,2.217,0.902429,0.19,63.17,24.24,2.217,TMG-1-logs.las
4441.0,0.307,12.83,0.152,34.6,23.95,1.0,1.44,2.266,0.932857,0.152,65.3,23.95,2.266,TMG-1-logs.las
4442.0,0.3,12.98,0.124,49.1,23.72,1.0,1.57,2.297,0.960286,0.124,67.22,23.72,2.297,TMG-1-logs.las
4443.0,0.283,12.73,0.105,86.6,23.72,1.0,1.68,2.316,0.982571,0.105,68.78,23.72,2.316,TMG-1-logs.las
4444.0,0.271,12.63,0.098,14.7,23.81,1.0,1.81,2.312,1.0,0.098,70.58,23.81,2.312,TMG-1-logs.las
4445.0,0.264,12.61,0.083,31.7,23.93,1.0,1.94,2.319,1.0,0.083,72.29,23.93,2.319,TMG-1-logs.las
4446.0,0.256,12.59,0.1,52.6,25.22,1.0,2.1,2.319,0.991286,0.1,69.39,25.22,2.319,TMG-1-logs.las
4447.0,0.249,12.57,0.099,69.8,26.2,1.0,2.23,2.338,0.962429,0.099,67.37,26.2,2.338,TMG-1-logs.las
4448.0,0.246,12.58,0.125,77.3,27.55,1.0,2.3,2.316,0.920428,0.125,64.43,27.55,2.316,TMG-1-logs.las
4449.0,0.248,12.58,0.139,74.2,30.45,1.0,2.25,2.305,0.894857,0.139,62.64,30.45,2.305,TMG-1-logs.las
4450.0,0.255,12.58,0.143,55.4,32.45,1.0,2.03,2.293,0.908571,0.143,63.6,32.45,2.293,TMG-1-logs.las
4451.0,0.262,12.58,0.152,37.8,33.41,1.0,1.82,2.269,0.927,0.152,64.89,33.41,2.269,TMG-1-logs.las
4452.0,0.268,12.58,0.148,23.5,33.48,1.0,1.71,2.262,0.952714,0.148,66.69,33.48,2.262,TMG-1-logs.las
4453.0,0.266,12.58,0.129,26.9,33.17,1.0,1.65,2.277,0.982286,0.129,68.76,33.17,2.277,TMG-1-logs.las
4454.0,0.267,12.58,0.125,24.2,32.06,1.0,1.61,2.266,1.0,0.125,70.71,32.06,2.266,TMG-1-logs.las
4455.0,0.282,12.58,0.115,89.6,29.96,1.0,1.58,2.232,1.0,0.115,75.27,29.96,2.232,TMG-1-logs.las
4456.0,0.281,12.59,0.104,91.7,28.24,1.0,1.58,2.222,1.0,0.104,77.3,28.24,2.222,TMG-1-logs.las
4457.0,0.277,12.62,0.086,2.0,27.11,1.0,1.6,2.219,1.0,0.086,79.36,27.11,2.219,TMG-1-logs.las
4458.0,0.272,12.67,0.073,12.8,26.05,1.0,1.65,2.229,1.0,0.073,81.94,26.05,2.229,TMG-1-logs.las
4459.0,0.27,12.67,0.071,18.0,25.21,1.0,1.74,2.233,1.0,0.071,84.28,25.21,2.233,TMG-1-logs.las
4460.0,0.269,12.64,0.075,19.3,25.85,1.0,1.83,2.227,1.0,0.075,85.2,25.85,2.227,TMG-1-logs.las
4461.0,0.278,12.62,0.081,99.5,27.72,1.0,1.94,2.216,1.0,0.081,84.39,27.72,2.216,TMG-1-logs.las
4462.0,0.288,12.55,0.096,75.8,27.97,1.0,2.01,2.192,1.0,0.096,82.27,27.97,2.192,TMG-1-logs.las
4463.0,0.299,12.6,0.139,51.5,27.96,1.0,1.94,2.168,1.0,0.139,77.06,27.96,2.168,TMG-1-logs.las
4464.0,0.304,13.2,0.152,41.6,27.87,1.0,1.82,2.18,1.0,0.152,74.47,27.87,2.18,TMG-1-logs.las
4465.0,0.305,12.47,0.174,39.8,27.61,1.0,1.69,2.166,1.0,0.174,72.61,27.61,2.166,TMG-1-logs.las
4466.0,0.3,12.1,0.175,50.2,27.01,1.0,1.55,2.162,1.0,0.175,72.86,27.01,2.162,TMG-1-logs.las
4467.0,0.288,12.12,0.164,76.6,26.0,1.0,1.47,2.184,1.0,0.164,72.4,26.0,2.184,TMG-1-logs.las
4468.0,0.283,12.06,0.156,87.7,25.08,1.0,1.45,2.214,1.0,0.156,70.78,25.08,2.214,TMG-1-logs.las
4469.0,0.283,12.14,0.156,88.1,24.51,1.0,1.47,2.228,0.99,0.156,69.3,24.51,2.228,TMG-1-logs.las
4470.0,0.287,12.09,0.161,78.1,24.35,1.0,1.57,2.236,0.962571,0.161,67.38,24.35,2.236,TMG-1-logs.las
4471.0,0.289,12.14,0.165,74.1,24.39,1.0,1.67,2.238,0.946,0.165,66.22,24.39,2.238,TMG-1-logs.las
4472.0,0.287,12.07,0.177,78.0,24.53,1.0,1.72,2.224,0.934714,0.177,65.43,24.53,2.224,TMG-1-logs.las
4473.0,0.283,12.1,0.175,86.3,24.84,1.0,1.63,2.22,0.947428,0.175,66.32,24.84,2.22,TMG-1-logs.las
4474.0,0.283,12.06,0.157,87.5,24.97,1.0,1.56,2.234,0.976857,0.157,68.38,24.97,2.234,TMG-1-logs.las
4475.0,0.287,12.11,0.138,77.5,24.6,1.0,1.49,2.239,1.0,0.138,71.26,24.6,2.239,TMG-1-logs.las
4476.0,0.29,12.04,0.132,70.4,24.02,1.0,1.46,2.245,1.0,0.132,71.66,24.02,2.245,TMG-1-logs.las
4477.0,0.29,11.97,0.136,71.6,23.22,1.0,1.46,2.254,1.0,0.136,70.01,23.22,2.254,TMG-1-logs.las
4478.0,0.286,11.95,0.146,81.4,22.52,1.0,1.48,2.252,0.977571,0.146,68.43,22.52,2.252,TMG-1-logs.las
4479.0,0.277,12.0,0.13,2.1,22.08,1.0,1.51,2.274,0.983429,0.13,68.84,22.08,2.274,TMG-1-logs.las
4480.0,0.271,11.96,0.116,15.8,21.74,1.0,1.58,2.283,1.0,0.116,70.39,21.74,2.283,TMG-1-logs.las
4481.0,0.267,11.93,0.131,24.3,22.02,1.0,1.68,2.219,1.0,0.131,74.23,22.02,2.219,TMG-1-logs.las
4482.0,0.265,11.93,0.13,29.1,23.06,1.0,1.79,2.153,1.0,0.13,77.13,23.06,2.153,TMG-1-logs.las
4483.0,0.265,11.96,0.109,28.9,24.21,1.0,1.94,2.131,1.0,0.109,84.57,24.21,2.131,TMG-1-logs.las
4484.0,0.27,11.95,0.116,16.9,27.21,1.0,2.11,2.116,1.0,0.116,97.13,27.21,2.116,TMG-1-logs.las
4485.0,0.273,11.86,0.121,9.3,30.44,1.0,2.26,2.106,1.0,0.121,100.69,30.44,2.106,TMG-1-logs.las
4486.0,0.273,11.87,0.113,10.7,35.54,1.0,2.45,2.13,1.0,0.113,101.35,35.54,2.13,TMG-1-logs.las
4487.0,0.266,11.82,0.105,27.5,38.77,1.0,2.68,2.143,1.0,0.105,97.94,38.77,2.143,TMG-1-logs.las
4488.0,0.261,11.8,0.105,40.0,44.35,1.0,2.85,2.137,1.0,0.105,89.36,44.35,2.137,TMG-1-logs.las
4489.0,0.257,11.8,0.107,49.1,48.14,1.0,2.97,2.126,1.0,0.107,83.77,48.14,2.126,TMG-1-logs.las
4490.0,0.253,11.8,0.115,59.0,51.3,1.0,3.05,2.142,1.0,0.115,78.6,51.3,2.142,TMG-1-logs.las
4491.0,0.249,11.78,0.153,71.2,53.5,1.0,3.07,2.168,1.0,0.153,72.39,53.5,2.168,TMG-1-logs.las
4492.0,0.243,11.76,0.137,86.2,55.16,1.0,3.05,2.183,1.0,0.137,73.75,55.16,2.183,TMG-1-logs.las
4493.0,0.245,11.75,0.148,81.2,55.17,1.0,2.97,2.17,1.0,0.148,72.84,55.17,2.17,TMG-1-logs.las
4494.0,0.247,11.74,0.165,75.1,54.85,1.0,2.89,2.159,1.0,0.165,70.87,54.85,2.159,TMG-1-logs.las
4495.0,0.243,11.75,0.166,85.6,54.4,1.0,2.81,2.156,1.0,0.166,70.45,54.4,2.156,TMG-1-logs.las
4496.0,0.239,11.75,0.158,97.1,53.95,1.0,2.75,2.156,1.0,0.158,71.57,53.95,2.156,TMG-1-logs.las
4497.0,0.238,11.77,0.159,98.2,53.48,1.0,2.71,2.152,1.0,0.159,71.51,53.48,2.152,TMG-1-logs.las
4498.0,0.249,11.86,0.19,70.8,52.93,1.0,2.69,2.129,0.975143,0.19,68.26,52.93,2.129,TMG-1-logs.las
4499.0,0.256,11.72,0.2,51.8,52.38,1.0,2.68,2.135,0.947714,0.2,66.34,52.38,2.135,TMG-1-logs.las
4500.0,0.258,11.83,0.2,48.2,51.72,1.0,2.69,2.158,0.926571,0.2,64.86,51.72,2.158,TMG-1-logs.las
4501.0,0.257,11.9,0.195,49.9,50.79,1.0,2.73,2.208,0.906,0.195,63.42,50.79,2.208,TMG-1-logs.las
4502.0,0.249,11.68,0.189,71.0,51.17,1.0,2.77,2.21,0.921429,0.189,64.5,51.17,2.21,TMG-1-logs.las
4503.0,0.244,11.64,0.151,82.6,52.43,1.0,2.82,2.214,1.0,0.151,71.62,52.43,2.214,TMG-1-logs.las
4504.0,0.243,12.97,0.122,87.4,53.65,1.0,2.8,2.242,1.0,0.122,73.46,53.65,2.242,TMG-1-logs.las
4505.0,0.252,13.56,0.107,63.2,54.63,1.0,2.69,2.25,1.0,0.107,74.87,54.63,2.25,TMG-1-logs.las
4506.0,0.269,12.77,0.122,19.5,54.53,1.0,2.48,2.246,1.0,0.122,73.17,54.53,2.246,TMG-1-logs.las
4507.0,0.283,12.36,0.145,87.5,53.62,1.0,2.24,2.231,1.0,0.145,70.83,53.62,2.231,TMG-1-logs.las
4508.0,0.287,12.19,0.147,78.5,51.74,1.0,2.06,2.209,1.0,0.147,72.63,51.74,2.209,TMG-1-logs.las
4509.0,0.289,12.03,0.125,73.0,48.39,1.0,1.88,2.216,1.0,0.125,75.17,48.39,2.216,TMG-1-logs.las
4510.0,0.292,12.15,0.114,66.7,33.73,1.0,1.75,2.226,1.0,0.114,75.84,33.73,2.226,TMG-1-logs.las
4511.0,0.299,11.98,0.133,51.8,30.27,1.0,1.64,2.213,1.0,0.133,74.45,30.27,2.213,TMG-1-logs.las
4512.0,0.301,11.91,0.151,47.9,27.99,1.0,1.53,2.213,1.0,0.151,71.69,27.99,2.213,TMG-1-logs.las
4513.0,0.299,12.07,0.164,50.7,26.72,1.0,1.44,2.224,0.974,0.164,68.18,26.72,2.224,TMG-1-logs.las
4514.0,0.296,12.05,0.167,57.1,25.76,1.0,1.36,2.213,0.983857,0.167,68.87,25.76,2.213,TMG-1-logs.las
4515.0,0.294,12.11,0.157,62.6,24.77,1.0,1.31,2.212,1.0,0.157,70.75,24.77,2.212,TMG-1-logs.las
4516.0,0.298,12.18,0.141,54.0,24.13,1.0,1.28,2.215,1.0,0.141,73.13,24.13,2.215,TMG-1-logs.las
4517.0,0.303,12.07,0.129,43.4,23.45,1.0,1.26,2.219,1.0,0.129,74.42,23.45,2.219,TMG-1-logs.las
4518.0,0.307,12.08,0.12,34.6,22.64,1.0,1.25,2.23,1.0,0.12,74.78,22.64,2.23,TMG-1-logs.las
4519.0,0.309,12.07,0.123,30.7,21.88,1.0,1.24,2.234,1.0,0.123,74.01,21.88,2.234,TMG-1-logs.las
4520.0,0.305,12.01,0.143,38.8,21.03,1.0,1.23,2.22,1.0,0.143,72.34,21.03,2.22,TMG-1-logs.las
4521.0,0.301,11.97,0.149,46.9,20.17,1.0,1.23,2.22,1.0,0.149,71.28,20.17,2.22,TMG-1-logs.las
4522.0,0.299,11.89,0.148,52.7,20.3,1.0,1.24,2.224,1.0,0.148,71.02,20.3,2.224,TMG-1-logs.las
4523.0,0.301,11.88,0.154,48.4,21.32,1.0,1.24,2.21,1.0,0.154,71.43,21.32,2.21,TMG-1-logs.las
4524.0,0.303,11.85,0.144,43.2,21.52,1.0,1.26,2.213,1.0,0.144,72.74,21.52,2.213,TMG-1-logs.las
